candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53
433,5493,108,4,walking,0.0512,-1.2466,-0.0877,0.1423,-0.2176,-0.4275,-0.8796,0.0152,0.177,-1.108,-1.0616,0.2521,-0.1439,-0.046,-0.0313,-1.2729,-0.1902,0.006,0.5187,0.1302,-0.5665,0.0289,-0.0316,0.5404,0.4352,-1.4395,0.0018,-0.0585,-0.0762,-0.0583,0.5218,-0.0039,-0.2592,-0.1716,0.0705,0.0324,-2.5527,0.3827,-2.5362,0.0259,-0.0354,0.1073,0.2703,0.4351,-0.0464,-0.0326,-0.8836,0.7593,-0.6084,0.0014,0.2471,-2.1415,-0.5093,0.0168
434,5494,108,4,walking,0.007,-1.3684,0.0371,0.0625,-0.1423,-0.397,-0.9905,0.1144,0.0217,1.277,1.3436,2.1802,0.0415,0.1621,-0.0822,-0.4407,1.6476,0.0437,0.3025,0.036,-0.5593,-0.0507,0.0389,0.6746,0.4671,1.711,-0.0778,-0.0514,-0.1253,0.0172,-0.0665,-0.1028,0.1387,0.0116,-0.1448,0.0265,-1.0321,0.3205,-1.2557,0.0941,0.0341,0.0478,0.0185,0.3468,-0.1247,-0.0382,1.8211,-1.6336,-0.8105,0.0249,0.0509,1.1383,0.0098,0.1844
435,5495,108,4,walking,0.0304,-1.1461,-0.0668,-0.0533,-0.1555,-0.4271,-0.9548,0.0767,-0.5764,0.8424,-0.3682,-0.6756,0.1035,-0.0817,-0.2316,-2.634,-1.3325,-0.0458,0.4519,0.0347,-0.5996,-0.0092,-0.0281,1.2184,0.5382,-1.4701,-0.1417,0.0557,0.0075,0.1276,0.0517,-0.2714,-0.433,0.162,-0.1356,0.1772,-1.7358,0.3301,1.0026,0.0855,0.0556,-0.0019,0.0271,0.3292,0.1276,0.0171,-2.1168,0.5701,0.1349,0.1437,0.1875,-0.6491,0.4877,-0.2574
437,5497,108,4,walking,0.0524,-1.2496,-0.0566,-0.0689,-0.1286,-0.5393,-0.793,0.1818,0.402,-0.6444,-1.5466,0.4035,-0.1705,-0.1177,0.1843,-1.5471,-1.5262,-0.0554,0.3782,-0.1179,-0.5472,0.0059,-0.0097,1.5806,0.4614,1.4662,-0.2737,0.0187,0.0555,0.0229,0.5572,-0.272,0.7674,0.0711,-0.1081,-0.1712,2.6189,0.3272,1.5884,0.1473,-0.1635,-0.0462,-0.302,0.3762,-0.2578,-0.0722,2.4762,-0.546,-0.1924,-0.1161,-0.2193,1.2,-0.2438,0.0847
441,5501,108,4,walking,0.0051,-1.2404,0.0256,-0.0737,-0.0908,-0.5173,-0.9247,0.03,0.1371,1.2473,-2.5329,1.6134,-0.1626,0.2682,0.1231,0.529,1.2127,-0.1249,0.0266,-0.2782,-0.6849,0.0056,-0.0356,-0.2686,0.4736,-1.6703,-0.2278,-0.1236,-0.1779,-0.2461,0.4119,-0.1076,-0.7317,-0.0551,-0.0544,-0.022,1.2638,0.5152,-1.4411,0.1275,0.1805,0.0807,0.0674,0.8394,-0.1323,0.4608,2.3863,-1.4871,1.6839,0.1021,0.2123,-2.0535,0.5093,-0.1287
443,5503,108,4,walking,0.1415,-1.38,0.0682,0.0214,-0.1936,-0.5702,-0.85,0.2574,0.1653,0.2389,0.3657,0.1144,0.1683,-0.0126,-0.0567,0.6238,2.4604,0.0836,0.5724,-0.2222,-0.6818,0.0153,-0.007,1.7879,0.5088,-1.2098,0.1113,-0.1562,0.0282,-0.144,0.6888,-0.0927,1.2461,-0.1424,0.0151,0.1344,1.3117,0.4104,-2.148,0.2528,0.0438,-0.0286,0.0871,0.6255,0.2361,-0.1672,-2.5556,0.638,-0.2636,0.1863,-0.1302,-0.5442,-0.0575,-0.0229
444,5504,108,4,walking,0.0212,-1.3575,-0.1862,-0.1124,-0.0997,-0.4147,-0.6736,-0.0105,0.2446,1.0286,1.0379,-0.526,0.0265,0.0081,-0.0471,0.2032,-0.2231,0.0421,0.3686,-0.0114,-0.5994,0.022,0.043,-1.0613,0.5208,0.0524,0.1456,0.0087,0.0202,0.002,-0.6688,-0.0876,1.4761,-0.0744,-0.018,-0.0163,-0.4766,0.2677,-0.1816,0.3682,0.0202,-0.0626,-0.055,0.6462,-0.0321,-0.0277,-0.1468,2.2605,-0.1041,0.0078,0.0047,1.9426,0.1171,0.1673
446,5506,108,4,walking,0.258,-1.2681,-0.122,-0.0918,-0.1435,-0.5423,-0.7712,-0.0018,-0.6732,1.0722,0.6103,-0.5871,0.2822,-0.2562,0.2251,2.0225,0.0872,0.0569,0.1876,-0.287,-0.6645,0.0233,-0.0283,1.0741,0.5727,-0.8037,0.1479,0.0463,0.1187,0.019,0.3128,0.0089,1.2406,0.0773,-0.0427,-0.1287,-1.5042,0.3647,2.5492,0.0801,-0.0648,-0.0811,-0.0089,0.3888,-0.2142,0.164,1.5416,-2.7433,1.8294,0.1843,-0.0168,0.0194,0.107,-1.5706
450,5510,108,4,walking,0.0017,-1.1375,0.0765,-0.0882,-0.1979,-0.525,-0.3813,0.107,0.1277,-0.0863,-1.3516,0.0017,-0.2725,-0.0638,-0.0096,1.5572,-0.5987,0.0367,0.3054,0.1142,-0.7157,0.0204,-0.0341,1.1267,0.5666,0.8701,-0.2622,-0.0056,-0.1383,-0.0739,0.4008,-0.1618,-0.236,0.1047,-0.1787,0.0809,-1.4346,0.4406,-1.1767,0.0291,-0.0733,-0.1141,-0.1568,0.4863,0.2201,-0.423,1.3724,-0.6072,1.7279,0.2134,0.0702,2.0663,-0.232,0.1346
451,5511,108,4,walking,0.0751,-1.3477,0.0423,0.046,0.1103,-0.4149,-0.6632,0.0604,-0.3618,0.438,0.3333,1.0504,-0.1406,-0.061,0.1261,-1.7038,0.9969,-0.1164,0.4858,-0.043,-0.5507,0.004,0.0015,-1.1146,0.4852,-1.2579,-0.1818,0.0422,-0.1366,0.0672,-0.1809,-0.0692,0.3769,-0.0338,-0.0486,-0.12,-3.3163,0.3466,0.0306,0.186,0.0845,0.0558,-0.0189,0.3888,0.2288,-0.1066,-0.9229,2.3979,0.4804,-0.2613,0.3865,-0.7488,-0.1244,-0.0407
452,5512,108,4,walking,0.0331,-1.4231,0.0554,0.2558,-0.1931,-0.5467,-0.5674,0.24,-0.2163,0.2691,1.609,-0.6659,-0.066,-0.1085,0.0444,-1.8832,2.1417,0.1389,0.155,0.1305,-0.5948,0.0053,0.0554,-0.7287,0.5003,-0.6766,-0.0202,-0.0244,-0.008,0.0527,0.7508,0.0158,0.3869,-0.1746,-0.1338,-0.1042,0.6882,0.2827,0.6866,0.0579,-0.246,-0.1723,0.1453,0.3209,0.2124,-0.0165,-2.6278,1.2627,0.0929,0.0357,0.16,-1.7336,0.0495,0.1134
453,5513,108,4,walking,0.0078,-1.1176,0.1123,-0.1173,-0.0803,-0.3372,-0.2905,0.0203,-0.3789,1.3089,-2.4936,-1.1123,-0.2385,0.1631,0.0318,2.2064,-0.397,0.1886,0.2603,-0.1181,-0.6668,0.0402,0.0511,1.2084,0.4849,2.5321,0.0147,-0.1141,-0.2548,-0.1484,0.2283,-0.1003,1.3007,-0.2281,-0.1647,0.0116,1.5477,0.6236,-1.741,0.1706,0.053,0.0767,-0.0676,0.3731,-0.1605,0.0048,-0.2222,0.7452,1.4482,0.0751,-0.1143,-0.9843,-0.4044,0.1368
454,5514,108,4,walking,0.1002,-1.1922,0.1743,-0.1144,-0.3644,-0.6236,-0.8607,-0.0864,-0.11,1.347,0.3009,0.7444,-0.2584,0.1136,-0.1004,1.4605,-0.7734,-0.1476,0.0458,0.1145,-0.617,-0.0145,0.0304,1.0862,0.4356,-0.793,-0.1872,0.0443,0.008,0.0143,0.5387,-0.0998,0.1252,-0.1369,-0.0236,0.1463,-1.0304,0.338,-1.7601,0.2311,-0.0333,0.0048,-0.1251,0.3559,-0.2083,0.1374,0.5551,-2.4704,1.2519,0.2331,-0.3666,-0.9397,-0.216,-0.6841
456,5516,108,4,walking,0.0155,-1.4267,0.1253,0.1307,-0.0139,-0.5594,-0.5515,-0.1876,0.4821,1.7263,-0.5378,-0.8348,-0.1147,-0.1356,0.0171,-1.356,-2.2171,0.0567,0.408,0.0307,-0.5285,0.1158,-0.0276,0.3156,0.3244,0.581,-0.0088,-0.0232,-0.0445,-0.073,-0.7082,-0.0145,-1.7318,0.0682,0.0556,0.0175,-0.0428,0.3444,-1.4104,0.2252,-0.0253,-0.0042,0.0742,0.3407,0.0387,0.038,-0.0173,-2.6879,0.0628,-0.0623,-0.0145,1.2008,0.0179,0.0093
457,5517,108,4,walking,0.006,-1.3287,-0.1002,-0.136,-0.0519,-0.5325,-0.9662,0.1623,-0.3748,-1.1503,1.7423,1.1031,0.0863,-0.2124,-0.0462,-0.8753,-0.808,-0.0353,0.093,-0.005,-0.5246,0.0346,0.012,-0.1322,0.5564,-0.6636,0.0521,0.0356,-0.037,-0.0535,0.3647,0.0627,-1.5143,0.0311,0.1006,0.0176,2.3461,0.2448,-0.9231,0.0856,-0.1503,-0.1783,0.2455,0.3946,-0.1731,0.2059,0.3967,-1.771,-0.2326,-0.1342,-0.1827,1.5112,-0.244,-0.0537
458,5518,108,4,walking,0.0017,-1.3735,-0.0302,-0.0909,-0.192,-0.4852,-0.8217,0.0769,-0.2172,-0.9137,2.4011,0.2622,0.1111,0.1134,0.206,-0.7613,-2.0377,0.0386,0.3248,-0.0403,-0.5648,-0.0316,-0.0358,-0.4097,0.4485,-0.5473,0.0522,0.0306,0.0115,0.0374,-1.1306,-0.0282,-1.2014,-0.0831,-0.0091,0.0549,0.3232,0.5453,-0.5349,0.1193,-0.0312,-0.1853,0.2575,0.6248,0.3762,0.06,-2.4078,1.0645,-1.8347,-0.1165,0.4618,-0.2391,-0.2347,0.5821
459,5519,108,4,walking,0.1777,-1.4245,-0.0824,0.051,-0.1111,-0.5476,-0.9777,0.3028,-0.5786,1.0344,0.0232,1.015,-0.1201,0.3346,0.3167,-1.4047,0.3967,0.13,0.2147,-0.1026,-0.5442,-0.0484,0.0322,1.1603,0.4361,-1.5223,-0.1172,-0.0344,-0.0712,-0.1814,0.127,0.1512,-1.6162,0.0514,0.012,0.1183,1.899,0.2403,-0.2852,0.1571,0.23,-0.0366,0.2334,0.3577,-0.1417,0.2605,2.016,1.574,-0.8503,0.003,0.0484,-2.0966,0.0816,-0.6886
461,5521,108,4,walking,0.0135,-1.201,0.0625,-0.0387,-0.2284,-0.4971,-0.9154,-0.0443,0.2533,0.3082,-0.8694,0.0587,0.038,0.1057,0.1806,-0.6927,-1.1257,-0.0365,0.1601,0.0828,-0.6294,-0.0731,0.0617,0.1402,0.4526,1.519,0.2613,0.1273,0.081,0.1029,-0.0472,-0.0276,-0.5214,0.0529,0.0171,0.0648,-0.0177,0.4129,2.2719,0.0443,-0.1164,0.0705,0.1059,0.5789,-0.103,-0.3641,-1.2127,-1.8483,0.7689,0.3088,0.0246,-1.562,0.4058,0.1532
462,5522,108,4,walking,0.0484,-1.3344,0.036,0.1184,0.135,0.4207,-0.9241,-0.2144,-0.0417,-0.5305,1.2873,-2.2327,0.0312,0.064,-0.0032,-1.7159,1.644,-0.2618,0.5594,0.0186,-0.5426,0.0281,0.0455,-1.0169,0.4827,1.834,-0.1618,0.1364,-0.2681,-0.0462,-0.7576,-0.0501,-0.8647,0.1006,0.0218,-0.3324,2.168,0.2699,0.3684,0.2022,0.0821,-0.0421,-0.205,0.2707,-0.0781,-0.1864,-1.791,2.0339,-1.4442,-0.1467,-0.2178,2.0198,-0.1782,-0.0565
465,5525,108,4,walking,0.0821,-1.2564,0.0448,-0.1463,-0.1573,-0.455,-0.9394,0.0062,-0.1887,-0.2419,0.3336,0.2271,-0.2213,-0.0447,-0.0726,-1.6127,-1.1517,-0.0046,0.5,-0.0623,-0.5969,0.0071,0.0561,-1.1831,0.4059,1.5274,-0.3617,-0.0332,-0.0543,-0.1244,0.2636,-0.2281,-1.2424,0.0095,0.0605,-0.1586,-2.5571,0.5682,1.5718,0.0501,-0.0355,-0.0489,0.2336,0.3716,0.0873,-0.0061,-1.8613,-1.8787,0.2021,-0.2475,0.2073,2.1585,0.4254,-0.636
467,5527,108,4,walking,0.0636,-1.1805,-0.1247,-0.0322,-0.2497,-0.3574,-0.9005,0.0634,0.3453,0.0791,-1.5329,0.6227,-0.2614,0.0335,0.0363,-0.2047,-0.3167,0.026,0.5106,-0.0876,-0.5237,0.0338,-0.0021,-1.7249,0.4352,0.1516,0.0158,-0.0354,-0.0407,-0.0267,0.2337,0.011,0.151,0.01,-0.0215,0.0164,-1.9234,0.2547,0.7588,0.1069,-0.1112,-0.0727,-0.0884,0.8347,-0.304,-0.2353,-2.2299,0.4219,0.228,-0.1646,0.1711,-0.3003,-0.0773,0.1311
468,5528,108,4,walking,0.015,-1.0474,-0.0085,-0.0554,-0.1302,-0.4149,-0.8331,0.0167,-0.0362,1.5349,-1.1464,1.2286,-0.2863,0.0081,0.0309,-0.0629,-0.0625,0.1013,0.474,0.03,-0.6278,-0.0123,0.0131,1.0648,0.4324,-0.4009,0.138,0.0118,-0.1103,-0.0033,-0.0992,0.0134,0.1754,-0.2214,0.0452,0.1713,-2.1317,0.658,-2.1251,0.1596,-0.0382,-0.0387,-0.0664,0.4339,-0.0011,-0.1572,1.469,-2.072,0.6233,0.0268,0.2546,-1.9185,0.0523,0.1341
469,5529,108,4,walking,0.0243,-1.1434,0.1137,0.0866,-0.2219,-0.3287,-0.8413,0.1764,0.1098,-0.6384,0.1578,-0.1472,0.1313,0.0172,0.0048,-0.1874,0.0762,0.0831,0.2281,0.0454,-0.7111,0.0538,0.0206,-0.7138,0.4472,-1.356,-0.2208,-0.0748,0.0871,0.034,1.1135,-0.1017,0.8485,0.0553,0.0706,-0.04,0.22,0.575,-0.2207,0.0796,0.0718,-0.043,-0.1407,0.7903,-0.0865,0.2204,-2.5607,0.3413,1.1542,-0.1757,-0.2562,-1.5904,-0.3032,-0.1321
472,5532,108,4,walking,0.127,-1.284,0.1052,-0.0118,-0.0305,-0.4814,-0.8254,0.0247,0.3156,1.6197,-0.7024,-1.5693,0.1424,-0.2326,-0.1858,-1.6636,-2.0101,0.1015,0.1553,-0.1472,-0.5456,0.0645,-0.0118,0.4067,0.4167,-0.4786,0.1488,0.183,0.0159,0.1313,-0.6783,0.002,0.7297,-0.2819,0.073,-0.0161,0.7841,0.5193,-0.2113,0.049,-0.1679,-0.001,0.02,0.4463,-0.0783,0.0376,1.3153,1.2703,0.0475,-0.1262,-0.1027,-2.344,-0.0515,0.0205
475,5535,108,4,walking,0.0177,-1.0123,0.1248,-0.0904,-0.137,-0.4122,-0.9402,-0.0802,-0.325,0.5516,1.4796,1.1348,-0.0316,-0.2742,0.1714,0.9459,1.7708,-0.1062,0.546,-0.1847,-0.6208,0.0028,-0.0288,0.1358,0.4038,-0.799,0.027,-0.1105,0.1089,-0.0012,0.2382,-0.1106,0.0411,0.1569,-0.0386,-0.0818,-1.5004,0.4252,0.8389,0.1112,-0.1526,-0.0416,0.1684,0.4304,0.2683,0.1084,0.0266,1.3689,-0.2667,-0.0097,-0.038,-2.1736,-0.2308,-0.3704
476,5536,108,4,walking,0.1355,-1.2383,-0.0467,0.0217,-0.0244,-0.4629,-0.8929,-0.0773,-0.1462,0.0647,0.1573,-1.0078,0.0265,0.0386,-0.0374,0.2376,0.0829,-0.1757,0.2382,0.0204,-0.6392,0.0446,0.0128,-1.8136,0.4093,-0.218,-0.0263,0.0019,-0.1664,-0.2377,1.4288,0.0442,-1.4612,-0.1864,-0.1583,-0.0263,2.495,0.3248,-0.743,0.1834,0.0704,0.1311,-0.1271,0.2574,0.0011,-0.0043,1.7363,2.7622,-1.0763,-0.1205,-0.3505,1.3077,-0.459,-1.0596
478,5538,108,4,walking,0.0421,-1.0007,0.0583,0.0413,-0.2137,-0.503,-0.4904,-0.0311,0.1208,-1.4267,-1.6786,0.1151,0.0463,-0.0716,-0.076,-0.396,0.1846,0.0275,0.3205,-0.0514,-0.684,0.0375,-0.0132,1.8804,0.4119,0.3732,0.2054,0.0159,-0.1163,0.0518,-0.0666,-0.1108,1.161,-0.1184,0.03,-0.072,-0.0104,0.3932,-2.06,0.2054,0.0116,-0.1106,0.0418,0.456,-0.0512,0.1479,-0.0214,-1.1926,-0.0536,-0.11,0.0179,-1.4931,0.025,0.0301
479,5539,108,4,walking,0.1472,-1.1581,-0.2132,-0.0552,-0.1899,-0.5776,-0.5327,0.0874,0.1023,1.142,2.3076,-1.0305,-0.2092,-0.4222,0.018,-2.1342,-0.9004,0.0077,0.5214,0.0617,-0.6818,-0.0062,0.0575,-1.6408,0.4424,0.2387,-0.0808,-0.2362,-0.114,0.0723,0.2931,0.1644,-1.2368,-0.0434,0.1175,0.0852,-0.9637,0.6617,-1.8341,0.0355,0.1705,-0.0852,0.0664,0.904,-0.387,0.1061,-2.1935,2.2093,0.002,-0.1172,-0.0806,0.3269,-0.6564,-0.1512
480,5540,108,4,walking,0.0168,-1.4349,-0.0221,-0.085,-0.1265,-0.3983,-0.7894,0.1012,0.142,-1.682,-1.1422,-1.5504,0.0217,-0.0784,-0.2021,-1.8769,0.021,0.0448,0.1404,-0.0777,-0.6367,0.0177,-0.0558,-1.5232,0.4607,-1.6528,0.0151,-0.1288,-0.0414,0.1548,-0.3683,-0.2237,-0.0681,0.1317,0.1388,-0.0607,-0.8214,0.2193,0.6044,0.0503,-0.0079,0.0055,-0.0443,0.554,-0.0512,-0.0709,1.3125,1.5283,-0.3033,0.0029,-0.0698,1.3697,-0.0639,-0.1015
481,5541,108,4,walking,0.2067,-1.166,0.1118,-0.0744,-0.2604,-0.5531,-0.6442,-0.1356,0.3267,-1.6534,-0.876,-1.3282,-0.2304,-0.057,0.0309,1.5203,-1.9829,0.2204,0.554,0.0269,-0.566,0.0042,-0.0133,0.3158,0.534,0.6135,0.0837,0.1203,0.0118,0.246,0.2318,-0.0525,1.1274,0.1832,-0.1378,-0.1216,2.2364,0.4633,-1.6272,-0.219,-0.083,0.0186,-0.2242,0.2997,-0.2027,0.0357,1.6071,1.8577,0.1437,0.1126,0.2302,2.1436,-0.2333,-0.1782
484,5544,108,4,walking,0.1748,-1.5672,-0.1453,0.0758,-0.031,-0.564,-0.9231,0.0107,0.0784,1.3526,0.0531,0.076,0.1257,0.1746,0.27,0.4524,-0.1984,0.0576,0.615,-0.1357,-0.5121,0.0235,-0.0054,-1.2661,0.394,-1.8778,-0.1023,-0.0814,-0.1022,0.0378,1.3484,-0.0845,0.344,0.0381,-0.0685,-0.0502,1.9697,0.4149,-2.0347,-0.0943,0.1472,0.0426,0.1346,0.4527,-0.0322,0.0719,-2.5808,-0.901,1.5233,0.1216,-0.3774,2.1589,-0.2333,-0.2472
485,5545,108,4,walking,0.2683,-1.2452,-0.1264,0.0789,-0.1565,-0.4972,-0.9963,0.1023,0.0471,-1.3278,0.6027,0.6446,0.025,0.2573,0.013,-1.8628,-0.503,0.0117,0.4109,0.0707,-0.5476,0.015,-0.0171,-0.0212,0.4787,0.3647,0.0381,-0.2081,0.0159,0.0064,1.039,-0.1175,-0.6048,-0.0023,-0.1208,-0.0205,0.1427,0.4342,-0.1175,0.159,-0.1535,-0.2703,0.0306,0.412,-0.0387,-0.0049,2.2904,0.1363,-0.6092,-0.0117,-0.3614,2.2102,-0.1218,-0.063
487,5547,108,4,walking,0.2222,-1.3845,0.0841,-0.0571,-0.1912,-0.5567,-0.9841,0.0731,-0.0142,1.7342,1.6374,-0.4358,0.1687,-0.3258,-0.0542,-1.431,-1.0664,-0.0223,0.2558,-0.0262,-0.5324,0.0307,-0.0818,1.6732,0.4431,-1.3386,0.0772,0.0201,-0.0633,-0.0121,-0.0467,0.1548,-0.4316,-0.0105,0.0802,-0.1477,-0.9904,0.4506,0.7368,0.0426,-0.0466,-0.0324,-0.1386,0.3694,-0.2703,-0.0634,1.4091,1.4167,1.7279,-0.2531,0.0724,2.7768,0.3748,0.4118
488,5548,108,4,walking,0.1672,-1.125,-0.0785,0.0172,-0.1505,-0.449,-0.6019,0.16,-0.4388,-1.0257,-1.0387,0.3031,0.1166,-0.1421,0.0163,-2.5414,-1.2627,0.0551,0.3613,0.0186,-0.6368,0.0632,0.0157,0.4474,0.4282,0.1009,0.1161,-0.2239,0.0386,0.0861,-0.6043,0.0562,1.7608,0.1168,-0.2042,0.0805,-0.8061,0.245,-1.4173,0.0836,-0.086,0.072,0.064,0.3886,0.1216,0.0227,-2.5526,1.0087,0.7466,0.0025,-0.1144,-2.5986,-0.2144,-0.2252
489,5549,108,4,walking,0.0501,-1.0246,-0.2386,0.0184,-0.1957,-0.6014,-0.6924,-0.2102,-1.0131,2.5134,-0.3403,1.6605,-0.0779,-0.264,0.0862,-1.6342,-0.4754,0.1862,0.0059,0.1358,-0.596,-0.0519,-0.1412,0.1132,0.4525,-0.6085,-0.0661,-0.0232,0.1571,-0.0066,0.3222,-0.1317,-1.0402,0.2349,0.0886,0.2026,2.2968,0.5733,0.4782,0.0969,0.0362,-0.0102,0.2846,0.8672,0.0621,0.0606,1.7111,1.6202,1.0368,0.0459,0.1487,1.1674,0.0604,-0.368
490,5550,108,4,walking,0.0074,-1.2128,0.1066,-0.0186,-0.0745,-0.5205,-0.627,0.1405,0.0464,1.8423,-1.4431,-0.0546,-0.0821,-0.2058,-0.0246,-1.8552,1.143,-0.1216,0.4473,-0.1001,-0.6847,0.0258,0.0346,0.4358,0.4475,0.7222,-0.1147,0.1436,-0.1533,0.1149,0.3245,-0.2105,0.0462,-0.0629,-0.0748,-0.0657,-2.3579,0.4132,-1.9548,-0.0421,0.0107,0.1111,-0.2208,0.7357,-0.0237,0.0467,1.2109,-0.3804,-0.0348,-0.2384,-0.054,0.4177,-0.0171,-0.303
491,5551,108,4,walking,0.0533,-1.2688,0.0033,0.0247,-0.1812,-0.4574,-0.9913,0.12,0.2047,-1.3006,-2.1411,-0.3788,0.1566,0.0852,0.2787,2.1004,0.5972,-0.0631,0.7721,-0.1177,-0.6656,-0.1446,-0.0328,1.4767,0.4719,1.8202,0.2281,0.1602,-0.1267,-0.1213,0.0981,-0.1438,1.0076,-0.1223,-0.1244,-0.124,1.9589,0.3726,-0.281,0.2769,0.0784,-0.0104,-0.103,0.8237,-0.1605,-0.1121,2.0422,0.2391,-1.0437,0.3266,0.0682,2.6869,0.1222,0.3105
492,5552,108,4,walking,0.2257,-1.3282,-0.2185,-0.0195,-0.0555,-0.5808,-0.3618,0.0129,-0.4842,0.3118,-1.2697,-0.8747,-0.069,-0.0868,-0.2803,0.6784,0.051,-0.1015,0.3956,-0.0684,-0.6364,-0.0818,0.1038,-0.7586,0.5197,1.7138,-0.0368,-0.0014,-0.0205,-0.2156,0.8102,-0.1206,0.8771,-0.1672,0.0142,-0.011,2.19,0.567,-1.0521,0.0003,-0.227,-0.0665,0.2126,0.7466,-0.1273,-0.252,-0.9733,2.7606,-2.1525,0.1616,0.3527,1.848,0.1529,0.2734
494,5554,108,4,walking,0.0281,-1.2602,0.057,-0.0454,-0.1355,-0.5099,-0.8968,-0.3089,-1.0104,0.8217,0.6759,1.2684,0.0117,0.0824,-0.4316,2.6778,-0.3056,0.1637,0.5546,-0.0209,-0.5663,-0.0251,0.0777,0.1287,0.4366,0.0866,-0.2264,-0.0162,-0.0287,0.0421,-0.1079,0.1116,-1.0056,0.0741,-0.0322,-0.1655,-0.2688,0.4351,1.5206,0.1099,0.102,0.2774,0.147,0.3567,-0.0582,0.3561,-0.5601,-0.077,-1.4717,-0.0688,0.141,-0.7202,0.522,-0.5288
495,5555,108,4,walking,0.202,-1.4566,0.0416,0.0743,-0.1362,-0.5656,-0.8704,-0.0117,0.0007,0.574,1.641,-0.0154,0.0252,-0.1422,0.0886,-0.2987,-0.1479,-0.0517,0.4668,-0.0422,-0.7243,-0.0532,-0.026,-0.6761,0.3972,-1.1432,0.1806,-0.1505,-0.0376,0.0619,0.05,0.0108,-0.1454,-0.0843,-0.0262,0.0781,1.4338,0.4146,-1.4943,0.1026,-0.0234,0.0245,0.2026,0.8399,-0.1094,0.2808,1.1703,-0.6373,-1.0547,0.261,0.2488,-0.7782,-0.1568,0.0612
497,5557,108,4,walking,0.0371,-1.3881,0.0067,0.1066,-0.273,-0.5425,-0.4156,-0.3148,0.3183,-1.3878,-2.0937,0.0143,-0.2431,-0.0339,0.0276,0.2213,0.1582,-0.0644,0.6144,-0.2077,-0.5978,-0.0344,-0.0162,1.5527,0.4052,-0.2981,0.0172,0.1369,-0.2174,0.0405,0.1222,-0.1086,-0.2337,-0.0875,-0.0056,-0.1666,2.2067,0.4758,-1.0513,0.1729,-0.0198,0.0021,-0.1071,0.5076,-0.0245,-0.3301,-2.7078,-2.6144,-1.7892,0.0475,0.3569,2.0166,-0.1411,0.1504
498,5558,108,4,walking,0.1651,-1.3283,-0.0226,-0.0841,-0.0936,-0.5784,-0.955,0.206,0.1659,1.2004,0.3413,-1.7626,-0.3187,0.3418,0.0129,1.8521,0.6003,0.2888,0.1504,0.2404,-0.663,0.1422,0.0162,-0.0918,0.4574,-0.8026,0.0561,0.1307,-0.1258,-0.0056,0.5474,-0.2268,-1.0708,0.0039,-0.318,0.1051,-0.13,0.4262,1.5364,0.0593,-0.1563,-0.125,0.0107,0.6146,0.0307,-0.2357,-2.5118,-1.1702,-1.5314,-0.3384,0.0513,-0.6805,-0.0539,-0.6072
499,5559,108,4,walking,0.0012,-1.4074,-0.1082,-0.1327,-0.1899,-0.4677,-0.756,0.0313,-0.0145,1.5126,-2.092,-0.4023,0.1612,-0.2807,-0.3837,2.6422,-1.5121,0.0203,0.7094,-0.013,-0.5888,0.001,0.0152,-1.8178,0.5278,0.775,0.1005,0.1347,0.012,-0.118,0.0632,0.0076,-0.5842,-0.0646,-0.1418,0.0065,0.5028,0.6433,0.7768,0.3488,0.0141,0.0627,0.2768,0.756,0.2383,-0.1615,0.036,2.6494,1.8541,-0.2584,-0.3241,1.4607,0.5474,0.2081
500,5560,108,4,walking,0.0288,-1.2812,-0.1783,-0.0736,-0.1859,-0.583,-0.9865,0.1389,-0.0047,-0.566,-0.9564,0.1224,0.0483,0.0346,-0.033,-0.3284,-1.4516,0.153,0.6646,0.0337,-0.7068,0.0151,0.0025,0.5821,0.4753,1.5697,-0.0185,-0.0181,0.0888,0.1463,0.4806,-0.1314,-0.4382,0.0677,-0.1436,-0.1032,-2.2267,0.5632,2.0828,0.1285,-0.1474,-0.1833,-0.0088,0.3783,0.01,-0.0263,-1.7812,-0.9379,1.4272,0.0285,-0.0193,1.8624,-0.2247,0.0719
501,5561,108,4,walking,0.1133,-1.4542,-0.1412,-0.0479,-0.1261,-0.5031,-0.8896,-0.0704,0.2072,0.6467,0.8946,-0.5767,0.212,-0.3439,-0.2473,-0.4201,1.0032,-0.0518,0.2059,0.2204,-0.6495,0.0225,-0.0363,-1.6771,0.4348,1.2063,0.2343,0.0351,0.031,0.0344,1.4433,0.0524,-0.8566,0.1213,-0.2476,0.0511,-1.6668,0.2458,2.2126,0.0766,-0.1873,-0.0826,0.0096,0.3234,0.1677,-0.038,2.5064,0.8426,1.4226,0.0244,0.1787,2.1119,-0.023,-0.2634
